id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
1704,伊勢原市,伊勢原市高森5丁目,142,,64,,185,,0,,241,,632
1705,伊勢原市,伊勢原市高森6丁目,293,,42,,44,,53,,39,,471
1706,伊勢原市,伊勢原市高森7丁目,7,,150,,39,,191,,58,,445
1707,伊勢原市,伊勢原市高森台1丁目,229,,295,,141,,249,,83,,997
1708,伊勢原市,伊勢原市高森台2丁目,272,,101,,14,,163,,276,,826
1709,伊勢原市,伊勢原市高森台3丁目,139,,193,,294,,265,,10,,901
1710,伊勢原市,伊勢原市桜台1丁目,279,,281,,198,,135,,81,,974
1711,伊勢原市,伊勢原市桜台2丁目,0,,81,,17,,28,,220,,346
1712,伊勢原市,伊勢原市桜台3丁目,24,,86,,175,,45,,75,,405
1713,伊勢原市,伊勢原市桜台4丁目,91,,188,,230,,248,,110,,867
1714,伊勢原市,伊勢原市桜台5丁目,157,,81,,68,,63,,148,,517
1715,伊勢原市,伊勢原市小稲葉田中,296,,176,,291,,35,,64,,862
1716,伊勢原市,伊勢原市沼目1丁目,225,,248,,211,,54,,9,,747
1717,伊勢原市,伊勢原市沼目2丁目,285,,230,,299,,272,,87,,1173
1718,伊勢原市,伊勢原市沼目3丁目,264,,93,,5,,233,,291,,886
1719,伊勢原市,伊勢原市沼目4丁目,77,,26,,44,,15,,173,,335
1720,伊勢原市,伊勢原市沼目5丁目,145,,4,,78,,81,,237,,545
1721,伊勢原市,伊勢原市沼目6丁目,120,,40,,29,,266,,262,,717
1722,伊勢原市,伊勢原市沼目7丁目,249,,169,,5,,10,,287,,720
1723,伊勢原市,伊勢原市大住台1丁目,209,,138,,16,,246,,123,,732
1724,伊勢原市,伊勢原市大住台2丁目,119,,154,,251,,43,,82,,649
1725,伊勢原市,伊勢原市大住台3丁目,254,,289,,250,,257,,185,,1235
1726,伊勢原市,伊勢原市東大竹1丁目,178,,118,,118,,163,,116,,693
1727,伊勢原市,伊勢原市東大竹2丁目,264,,41,,233,,212,,229,,979
1728,伊勢原市,伊勢原市八幡台1丁目,242,,266,,208,,267,,295,,1278
1729,伊勢原市,伊勢原市八幡台2丁目,172,,92,,125,,69,,177,,635
1730,大和市,大和市つきみ野,101,,275,,183,,88,,217,,864
1731,大和市,大和市下草柳,79,,105,,76,,30,,54,,344
1732,大和市,大和市下鶴間,169,,1,,255,,177,,193,,795
1733,大和市,大和市下和田,51,,122,,85,,70,,67,,395
1734,大和市,大和市桜森,271,,228,,17,,168,,286,,970
1735,大和市,大和市渋谷,51,,23,,194,,28,,38,,334
1736,大和市,大和市上草柳,67,,274,,87,,134,,248,,810
1737,大和市,大和市上和田,21,,294,,99,,245,,14,,673
1738,大和市,大和市深見,245,,105,,106,,195,,264,,915
1739,大和市,大和市深見西,97,,276,,11,,113,,58,,555
1740,大和市,大和市深見台,185,,154,,39,,299,,217,,894
1741,大和市,大和市深見東,8,,28,,28,,226,,242,,532
1742,大和市,大和市西鶴間,257,,231,,178,,285,,100,,1051
1743,大和市,大和市草柳,28,,201,,147,,234,,16,,626
1744,大和市,大和市代官,210,,192,,268,,45,,264,,979
1745,大和市,大和市大和東,165,,17,,189,,295,,25,,691
1746,大和市,大和市大和南,11,,196,,290,,77,,41,,615
1747,大和市,大和市中央,152,,200,,275,,281,,245,,1153
1748,大和市,大和市中央林間,209,,231,,172,,18,,72,,702
1749,大和市,大和市中央林間西,36,,102,,192,,76,,11,,417
1750,大和市,大和市鶴間,298,,241,,14,,275,,7,,835
1751,大和市,大和市南林間,219,,19,,115,,220,,63,,636
1752,大和市,大和市福田,215,,223,,135,,211,,131,,915
1753,大和市,大和市柳橋,235,,244,,58,,272,,214,,1023
1754,大和市,大和市林間,13,,107,,37,,150,,186,,493
1755,大和市,大和市つきみ野1丁目,46,,236,,56,,173,,49,,560
1756,大和市,大和市つきみ野2丁目,285,,88,,233,,61,,203,,870
1757,大和市,大和市つきみ野3丁目,231,,115,,103,,265,,105,,819
1758,大和市,大和市つきみ野4丁目,58,,133,,154,,100,,257,,702
1759,大和市,大和市つきみ野5丁目,15,,94,,165,,34,,81,,389
1760,大和市,大和市つきみ野6丁目,164,,42,,219,,202,,296,,923
1761,大和市,大和市つきみ野7丁目,290,,217,,32,,41,,57,,637
1762,大和市,大和市つきみ野8丁目,116,,60,,224,,2,,246,,648
1763,大和市,大和市下鶴間1丁目,140,,112,,243,,214,,74,,783
1764,大和市,大和市下鶴間2丁目,4,,196,,268,,30,,212,,710
1765,大和市,大和市桜森1丁目,105,,263,,176,,43,,175,,762
1766,大和市,大和市桜森2丁目,52,,283,,282,,137,,68,,822
1767,大和市,大和市桜森3丁目,73,,79,,222,,250,,182,,806
1768,大和市,大和市渋谷1丁目,233,,253,,183,,186,,139,,994
1769,大和市,大和市渋谷2丁目,18,,126,,115,,203,,155,,617
1770,大和市,大和市渋谷3丁目,258,,3,,94,,273,,17,,645
1771,大和市,大和市渋谷4丁目,19,,256,,34,,156,,225,,690
1772,大和市,大和市渋谷5丁目,24,,149,,102,,281,,208,,764
1773,大和市,大和市渋谷6丁目,84,,122,,50,,253,,138,,647
1774,大和市,大和市渋谷7丁目,206,,178,,52,,51,,277,,764
1775,大和市,大和市渋谷8丁目,287,,70,,156,,83,,34,,630
1776,大和市,大和市上草柳1丁目,18,,273,,260,,68,,9,,628
1777,大和市,大和市上草柳2丁目,11,,101,,283,,25,,268,,688
1778,大和市,大和市上草柳3丁目,168,,89,,1,,90,,284,,632
1779,大和市,大和市上草柳4丁目,271,,172,,101,,26,,83,,653
1780,大和市,大和市上草柳5丁目,45,,114,,284,,94,,148,,685
1781,大和市,大和市上草柳6丁目,284,,100,,155,,29,,1,,569
1782,大和市,大和市上草柳7丁目,279,,271,,188,,180,,201,,1119
1783,大和市,大和市上草柳8丁目,77,,31,,16,,195,,204,,523
1784,大和市,大和市上草柳9丁目,112,,72,,159,,300,,107,,750
1785,大和市,大和市深見西1丁目,273,,38,,218,,155,,285,,969
1786,大和市,大和市深見西2丁目,92,,300,,140,,136,,200,,868
1787,大和市,大和市深見西3丁目,297,,261,,31,,199,,59,,847
1788,大和市,大和市深見西4丁目,117,,212,,35,,288,,79,,731
1789,大和市,大和市深見西5丁目,74,,162,,72,,273,,87,,668
1790,大和市,大和市深見西6丁目,241,,186,,1,,0,,277,,705
1791,大和市,大和市深見西7丁目,72,,221,,64,,221,,280,,858
1792,大和市,大和市深見西8丁目,63,,22,,67,,104,,190,,446
1793,大和市,大和市深見台1丁目,292,,293,,31,,219,,204,,1039
1794,大和市,大和市深見台2丁目,215,,47,,154,,67,,51,,534
1795,大和市,大和市深見台3丁目,120,,30,,125,,127,,99,,501
1796,大和市,大和市深見台4丁目,196,,109,,67,,203,,24,,599
1797,大和市,大和市深見東1丁目,182,,273,,226,,282,,52,,1015
1798,大和市,大和市深見東2丁目,285,,6,,299,,57,,153,,800
1799,大和市,大和市深見東3丁目,132,,254,,24,,25,,94,,529
1800,大和市,大和市西鶴間1丁目,160,,123,,12,,24,,252,,571
1801,大和市,大和市西鶴間2丁目,195,,84,,290,,120,,138,,827
1802,大和市,大和市西鶴間3丁目,146,,142,,10,,189,,154,,641
1803,大和市,大和市西鶴間4丁目,152,,142,,232,,117,,46,,689
1804,大和市,大和市西鶴間5丁目,160,,239,,63,,70,,161,,693
1805,大和市,大和市西鶴間6丁目,187,,204,,295,,155,,276,,1117
1806,大和市,大和市西鶴間7丁目,220,,23,,273,,10,,23,,549
1807,大和市,大和市西鶴間8丁目,171,,216,,59,,266,,182,,894
1808,大和市,大和市草柳1丁目,108,,235,,260,,197,,298,,1098
1809,大和市,大和市草柳2丁目,238,,133,,41,,106,,164,,682
1810,大和市,大和市草柳3丁目,214,,5,,286,,200,,277,,982
1811,大和市,大和市代官1丁目,117,,175,,129,,123,,90,,634
1812,大和市,大和市代官2丁目,185,,181,,40,,18,,187,,611
1813,大和市,大和市代官3丁目,223,,271,,140,,13,,248,,895
1814,大和市,大和市代官4丁目,192,,94,,179,,207,,147,,819
1815,大和市,大和市大和東1丁目,84,,137,,40,,24,,123,,408
1816,大和市,大和市大和東2丁目,103,,1,,67,,196,,101,,468
1817,大和市,大和市大和東3丁目,121,,214,,9,,153,,285,,782
1818,大和市,大和市大和南1丁目,76,,170,,297,,214,,129,,886
1819,大和市,大和市大和南2丁目,270,,9,,298,,94,,130,,801
1820,大和市,大和市中央1丁目,215,,290,,59,,2,,161,,727
1821,大和市,大和市中央2丁目,187,,200,,101,,77,,89,,654
1822,大和市,大和市中央3丁目,211,,163,,59,,177,,198,,808
1823,大和市,大和市中央4丁目,254,,174,,60,,131,,81,,700
1824,大和市,大和市中央5丁目,224,,271,,18,,111,,226,,850
1825,大和市,大和市中央6丁目,21,,69,,192,,195,,176,,653
1826,大和市,大和市中央7丁目,139,,82,,172,,61,,12,,466
1827,大和市,大和市中央林間1丁目,247,,184,,232,,203,,260,,1126
1828,大和市,大和市中央林間2丁目,80,,132,,116,,156,,91,,575
1829,大和市,大和市中央林間3丁目,8,,275,,285,,21,,287,,876
1830,大和市,大和市中央林間4丁目,278,,231,,147,,142,,131,,929
1831,大和市,大和市中央林間5丁目,21,,61,,119,,189,,124,,514
1832,大和市,大和市中央林間6丁目,168,,36,,4,,162,,249,,619
1833,大和市,大和市中央林間7丁目,199,,253,,93,,95,,28,,668
1834,大和市,大和市中央林間8丁目,255,,224,,56,,99,,245,,879
1835,大和市,大和市中央林間9丁目,27,,239,,199,,244,,138,,847
1836,大和市,大和市中央林間西1丁目,63,,273,,262,,282,,85,,965
1837,大和市,大和市中央林間西2丁目,144,,260,,56,,283,,215,,958
1838,大和市,大和市中央林間西3丁目,257,,282,,282,,253,,145,,1219
1839,大和市,大和市中央林間西4丁目,238,,36,,281,,190,,88,,833
1840,大和市,大和市中央林間西5丁目,244,,148,,23,,132,,118,,665
1841,大和市,大和市中央林間西6丁目,296,,84,,278,,134,,214,,1006
1842,大和市,大和市中央林間西7丁目,129,,200,,276,,295,,107,,1007
1843,大和市,大和市鶴間1丁目,7,,172,,132,,266,,206,,783
1844,大和市,大和市鶴間2丁目,299,,229,,216,,258,,278,,1280
1845,大和市,大和市南林間1丁目,290,,140,,225,,292,,289,,1236
1846,大和市,大和市南林間2丁目,231,,103,,210,,209,,103,,856
1847,大和市,大和市南林間3丁目,216,,147,,271,,258,,121,,1013
1848,大和市,大和市南林間4丁目,72,,183,,232,,7,,133,,627
1849,大和市,大和市南林間5丁目,147,,225,,111,,168,,24,,675
1850,大和市,大和市南林間6丁目,268,,154,,17,,69,,169,,677
1851,大和市,大和市南林間7丁目,9,,284,,223,,94,,263,,873
1852,大和市,大和市南林間8丁目,166,,182,,175,,213,,130,,866
1853,大和市,大和市南林間9丁目,130,,123,,255,,62,,69,,639
1854,大和市,大和市福田1丁目,28,,248,,51,,131,,37,,495
1855,大和市,大和市福田2丁目,178,,288,,266,,266,,25,,1023
1856,大和市,大和市福田3丁目,253,,162,,48,,245,,216,,924
1857,大和市,大和市福田4丁目,79,,20,,140,,177,,291,,707
1858,大和市,大和市福田5丁目,232,,27,,9,,2,,191,,461
1859,大和市,大和市福田6丁目,74,,154,,45,,248,,14,,535
1860,大和市,大和市福田7丁目,107,,12,,137,,290,,46,,592
1861,大和市,大和市福田8丁目,277,,158,,58,,248,,3,,744
1862,大和市,大和市柳橋1丁目,8,,45,,255,,74,,126,,508
1863,大和市,大和市柳橋2丁目,246,,133,,210,,233,,71,,893
1864,大和市,大和市柳橋3丁目,10,,260,,100,,187,,134,,691
1865,大和市,大和市柳橋4丁目,248,,257,,216,,201,,43,,965
1866,大和市,大和市柳橋5丁目,91,,268,,293,,237,,204,,1093
1867,大和市,大和市林間1丁目,8,,300,,30,,248,,254,,840
1868,大和市,大和市林間2丁目,286,,90,,190,,212,,247,,1025
1869,逗子市,逗子市久木,138,,202,,60,,57,,182,,639
1870,逗子市,逗子市桜山,154,,39,,169,,121,,142,,625
1871,逗子市,逗子市山の根,20,,268,,141,,67,,60,,556
1872,逗子市,逗子市小坪,132,,136,,72,,119,,279,,738
1873,逗子市,逗子市沼間,150,,141,,171,,151,,297,,910
1874,逗子市,逗子市新宿,194,,138,,212,,138,,133,,815
1875,逗子市,逗子市逗子,106,,207,,165,,297,,132,,907
1876,逗子市,逗子市池子,157,,248,,123,,124,,7,,659
1877,逗子市,逗子市久木1丁目,53,,139,,222,,290,,44,,748
1878,逗子市,逗子市久木2丁目,6,,117,,123,,79,,207,,532
1879,逗子市,逗子市久木3丁目,167,,217,,212,,30,,68,,694
1880,逗子市,逗子市久木4丁目,146,,198,,292,,231,,10,,877
1881,逗子市,逗子市久木5丁目,121,,186,,5,,28,,160,,500
1882,逗子市,逗子市久木6丁目,181,,95,,295,,205,,299,,1075
1883,逗子市,逗子市久木7丁目,134,,22,,200,,53,,152,,561
1884,逗子市,逗子市久木8丁目,124,,22,,84,,57,,150,,437
1885,逗子市,逗子市久木9丁目,67,,104,,277,,221,,63,,732
1886,逗子市,逗子市桜山1丁目,234,,260,,270,,277,,296,,1337
1887,逗子市,逗子市桜山2丁目,274,,238,,53,,40,,73,,678
1888,逗子市,逗子市桜山3丁目,104,,257,,250,,23,,233,,867
1889,逗子市,逗子市桜山4丁目,87,,279,,231,,285,,11,,893
1890,逗子市,逗子市桜山5丁目,36,,46,,73,,118,,113,,386
1891,逗子市,逗子市桜山6丁目,68,,59,,277,,38,,161,,603
1892,逗子市,逗子市桜山7丁目,204,,24,,173,,254,,37,,692
1893,逗子市,逗子市桜山8丁目,128,,287,,213,,267,,190,,1085
1894,逗子市,逗子市桜山9丁目,120,,130,,36,,230,,177,,693
1895,逗子市,逗子市山の根1丁目,273,,23,,209,,219,,270,,994
1896,逗子市,逗子市山の根2丁目,288,,148,,259,,274,,142,,1111
1897,逗子市,逗子市山の根3丁目,237,,241,,89,,26,,86,,679
1898,逗子市,逗子市小坪1丁目,26,,83,,71,,89,,166,,435
1899,逗子市,逗子市小坪2丁目,121,,154,,112,,155,,42,,584
1900,逗子市,逗子市小坪3丁目,16,,183,,242,,147,,212,,800
1901,逗子市,逗子市小坪4丁目,239,,224,,103,,195,,132,,893
1902,逗子市,逗子市小坪5丁目,24,,76,,7,,127,,81,,315
1903,逗子市,逗子市小坪6丁目,139,,133,,28,,78,,18,,396
1904,逗子市,逗子市小坪7丁目,22,,33,,191,,148,,87,,481
1905,逗子市,逗子市沼間1丁目,237,,130,,143,,127,,56,,693
1906,逗子市,逗子市沼間2丁目,82,,168,,72,,134,,61,,517
1907,逗子市,逗子市沼間3丁目,95,,66,,0,,94,,37,,292
1908,逗子市,逗子市沼間4丁目,275,,284,,61,,180,,293,,1093
1909,逗子市,逗子市沼間5丁目,92,,86,,267,,153,,14,,612
1910,逗子市,逗子市沼間6丁目,236,,202,,10,,253,,36,,737
1911,逗子市,逗子市新宿1丁目,190,,41,,6,,83,,79,,399
1912,逗子市,逗子市新宿2丁目,191,,288,,141,,141,,13,,774
1913,逗子市,逗子市新宿3丁目,6,,234,,197,,114,,121,,672
1914,逗子市,逗子市新宿4丁目,132,,109,,224,,99,,42,,606
1915,逗子市,逗子市新宿5丁目,251,,117,,125,,169,,138,,800
1916,逗子市,逗子市逗子1丁目,46,,171,,53,,212,,92,,574
1917,逗子市,逗子市逗子2丁目,175,,232,,120,,159,,28,,714
1918,逗子市,逗子市逗子3丁目,27,,262,,193,,148,,118,,748
1919,逗子市,逗子市逗子4丁目,168,,275,,113,,135,,229,,920
1920,逗子市,逗子市逗子5丁目,268,,47,,113,,255,,183,,866
1921,逗子市,逗子市逗子6丁目,23,,240,,107,,230,,24,,624
1922,逗子市,逗子市逗子7丁目,274,,59,,264,,297,,126,,1020
1923,逗子市,逗子市池子1丁目,268,,117,,89,,295,,131,,900
1924,逗子市,逗子市池子2丁目,8,,114,,207,,38,,47,,414
1925,逗子市,逗子市池子3丁目,114,,179,,144,,49,,180,,666
1926,逗子市,逗子市池子4丁目,196,,161,,212,,278,,291,,1138
1927,横浜市西区,横浜市西区みなとみらい,172,,285,,135,,80,,55,,727
1928,横浜市西区,横浜市西区伊勢町,26,,187,,127,,65,,107,,512
1929,横浜市西区,横浜市西区岡野,115,,117,,285,,94,,262,,873
1930,横浜市西区,横浜市西区花咲町,59,,26,,256,,35,,134,,510
1931,横浜市西区,横浜市西区霞ケ丘,157,,106,,92,,15,,188,,558
1932,横浜市西区,横浜市西区久保町,113,,37,,235,,139,,57,,581
1933,横浜市西区,横浜市西区宮ケ谷,3,,15,,69,,187,,81,,355
1934,横浜市西区,横浜市西区宮崎町,123,,63,,159,,46,,145,,536
1935,横浜市西区,横浜市西区境之谷,272,,265,,39,,209,,1,,786
1936,横浜市西区,横浜市西区元久保町,186,,24,,92,,134,,111,,547
1937,横浜市西区,横浜市西区戸部町,281,,215,,289,,123,,255,,1163
1938,横浜市西区,横浜市西区戸部本町,127,,270,,77,,64,,192,,730
1939,横浜市西区,横浜市西区御所山町,131,,227,,144,,133,,133,,768
1940,横浜市西区,横浜市西区紅葉ケ丘,244,,65,,229,,207,,181,,926
1941,横浜市西区,横浜市西区高島,37,,160,,279,,284,,59,,819
1942,横浜市西区,横浜市西区桜木町,3,,65,,13,,197,,59,,337
1943,横浜市西区,横浜市西区西戸部町,223,,219,,219,,130,,71,,862
1944,横浜市西区,横浜市西区西前町,286,,285,,94,,163,,139,,967
1945,横浜市西区,横浜市西区西平沼町,229,,263,,289,,263,,11,,1055
1946,横浜市西区,横浜市西区赤門町,192,,23,,3,,41,,115,,374
1947,横浜市西区,横浜市西区浅間台,154,,102,,61,,290,,125,,732
1948,横浜市西区,横浜市西区浅間町,219,,42,,224,,46,,36,,567
1949,横浜市西区,横浜市西区中央,134,,225,,254,,73,,67,,753
1950,横浜市西区,横浜市西区東ケ丘,27,,57,,187,,278,,30,,579
1951,横浜市西区,横浜市西区東久保町,155,,136,,77,,121,,35,,524
1952,横浜市西区,横浜市西区藤棚町,234,,288,,287,,98,,56,,963
1953,横浜市西区,横浜市西区南軽井沢,134,,47,,22,,256,,177,,636
1954,横浜市西区,横浜市西区南幸,95,,183,,66,,215,,135,,694
1955,横浜市西区,横浜市西区南浅間町,224,,268,,100,,125,,156,,873
1956,横浜市西区,横浜市西区楠町,88,,23,,173,,234,,189,,707
1957,横浜市西区,横浜市西区浜松町,126,,259,,30,,252,,223,,890
1958,横浜市西区,横浜市西区平沼,105,,192,,90,,249,,274,,910
1959,横浜市西区,横浜市西区北軽井沢,220,,121,,86,,182,,206,,815
1960,横浜市西区,横浜市西区北幸,44,,210,,295,,32,,100,,681
1961,横浜市西区,横浜市西区老松町,45,,94,,179,,52,,263,,633
1962,横浜市西区,横浜市西区みなとみらい1丁目,168,,26,,98,,73,,11,,376
1963,横浜市西区,横浜市西区みなとみらい2丁目,151,,206,,27,,294,,20,,698
1964,横浜市西区,横浜市西区みなとみらい3丁目,212,,146,,104,,64,,159,,685
1965,横浜市西区,横浜市西区みなとみらい4丁目,256,,169,,132,,71,,216,,844
1966,横浜市西区,横浜市西区みなとみらい5丁目,188,,46,,159,,81,,259,,733
1967,横浜市西区,横浜市西区みなとみらい6丁目,210,,300,,197,,164,,150,,1021
1968,横浜市西区,横浜市西区伊勢町1丁目,167,,152,,166,,168,,216,,869
1969,横浜市西区,横浜市西区伊勢町2丁目,298,,161,,96,,225,,2,,782
1970,横浜市西区,横浜市西区伊勢町3丁目,258,,73,,69,,300,,35,,735
1971,横浜市西区,横浜市西区岡野1丁目,58,,174,,221,,11,,30,,494
1972,横浜市西区,横浜市西区岡野2丁目,127,,218,,14,,260,,42,,661
1973,横浜市西区,横浜市西区花咲町4丁目,298,,140,,100,,43,,51,,632
1974,横浜市西区,横浜市西区花咲町5丁目,99,,24,,205,,271,,147,,746
1975,横浜市西区,横浜市西区花咲町6丁目,276,,93,,193,,225,,285,,1072
1976,横浜市西区,横浜市西区花咲町7丁目,69,,120,,222,,121,,39,,571
1977,横浜市西区,横浜市西区戸部町1丁目,220,,45,,148,,250,,177,,840
1978,横浜市西区,横浜市西区戸部町2丁目,126,,98,,106,,32,,234,,596
1979,横浜市西区,横浜市西区戸部町3丁目,186,,11,,63,,191,,87,,538
1980,横浜市西区,横浜市西区戸部町4丁目,46,,4,,298,,277,,244,,869
1981,横浜市西区,横浜市西区戸部町5丁目,200,,115,,243,,300,,120,,978
1982,横浜市西区,横浜市西区戸部町6丁目,298,,244,,273,,249,,255,,1319
1983,横浜市西区,横浜市西区戸部町7丁目,28,,128,,130,,55,,247,,588
1984,横浜市西区,横浜市西区高島1丁目,34,,286,,206,,206,,244,,976
